Nome: CAXIAS DO SUL
Codigo Estacao: 83942
Latitude: -29.1961111
Longitude: -51.18638888
Altitude: 750.16
Situacao: Operante
Data Inicial: 2001-01-01
Data Final: 2025-06-30
Periodicidade da Medicao: Mensal

Data Medicao;DIRECAO PREDOMINANTE DO VENTO, MENSAL(° (gr));INSOLACAO TOTAL, MENSAL(h);NEBULOSIDADE, MEDIA MENSAL(décimos);PRECIPITACAO TOTAL, MENSAL(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL(mB);TEMPERATURA MAXIMA MEDIA, MENSAL(°C);TEMPERATURA MEDIA COMPENSADA, MENSAL(°C);TEMPERATURA MINIMA MEDIA, MENSAL(°C);UMIDADE RELATIVA DO AR, MEDIA MENSAL(%);VENTO, VELOCIDADE MAXIMA MENSAL(m/s);VENTO, VELOCIDADE MEDIA MENSAL(m/s);
2019-07-31;36;160.1;6.3;88.1;929.4;17.1;12;8.6;76.6;7;2;
2019-08-31;36;206.7;5.3;104.1;931.1;19.9;13.1;8.6;75.2;5;2.1;
2019-09-30;18;183.8;6;102.5;927.6;20.9;14.9;10.7;78.5;7;2.1;
2019-10-31;36;145.7;7.1;299;926.3;23.2;18.1;14.2;81;5;1.8;
2019-11-30;18;183.8;6.1;199.1;924.6;24.9;19.2;15.2;77.3;5;1.9;
2019-12-31;18;268.8;4.3;61.5;924;28.3;21.7;17;64.5;5;2;
2020-01-31;14;206.3;6;154.7;923.7;27.2;21.6;17.8;75.1;5;1.8;
2020-02-29;18;235.8;4.5;null;926.2;26.8;20.9;17.3;null;5;1.6;
2020-03-31;36;275.6;3.7;10.7;926.9;28;21.5;17.3;70.3;8;1.7;
2020-04-30;18;222.1;4.4;29.9;927.6;22.7;17;13.1;70.1;7;2;
2020-05-31;0;214;4.4;146.1;927.1;20;14.6;11.1;70.6;7;1.8;
2020-06-30;36;137.2;6;188.3;926.3;18.7;14.2;10.8;79.1;5;2;
2020-07-31;36;155.4;6.1;399.3;926.5;17.1;12;8.4;76.9;7;1.8;
2020-08-31;18;196;4.5;115.3;928;20.9;14.7;10.3;70.5;5;1.7;
2020-09-30;18;154;6.8;142.9;926.2;22.1;16;11.4;78.2;5;2;
2020-10-31;18;204.4;5.5;68.5;924.4;23.9;17.7;13;74.2;5;2.1;
2020-11-30;18;219.1;5.3;52;924.7;25;18.7;13.9;72.1;5;2.1;
2020-12-31;18;205.2;5.7;135.9;922.9;26.5;20.6;16.7;75;5;1.8;
2021-01-31;18;164.4;6.7;276.9;922.9;26.9;21.5;17.8;77.1;5;1.8;
2021-02-28;18;null;4.8;null;923.6;26.2;20.7;17.3;null;5;1.6;
2021-03-31;18;180.6;6.9;128.4;923.7;25;20.1;17;82.1;5;1.4;
2021-04-30;18;239.4;4.7;13.6;927;23.6;17.8;14.2;74.4;5;1.6;
2021-05-31;32;194.8;4.5;217.2;926.3;18.6;13;9.6;78.6;7;1.8;
2021-06-30;36;112.6;6.6;179.1;927.1;15.9;12.1;9.1;83.6;5;1.7;
2021-07-31;36;218.6;3.8;28.8;928.4;18.1;12.6;8.5;67.1;7;2.1;
2021-08-31;18;165.6;5.6;148.5;927.6;20.9;15.1;10.9;76.4;7;1.8;
2021-09-30;18;155;6.8;173.9;924.8;21.3;16;12;81.7;5;2;
2021-10-31;18;196.9;5.8;130;924.3;22.4;16.7;12.8;75.4;5;2;
2021-11-30;18;230.9;5.4;51;922.1;24.9;18.9;14.6;72.8;7;1.9;
2021-12-31;18;246.6;5.2;30.8;922;27.3;20.8;16.2;70;5;1.8;
2022-01-31;18;221.7;5.8;115.2;921.8;30.1;23.4;18.9;68.6;5;2.1;
2022-02-28;36;219.8;3.3;null;923.1;28.7;22.4;17.7;null;5;1.3;
2022-03-31;18;162.1;6.8;242.5;923.4;24.8;19.4;15.9;81.2;5;1.8;
2022-04-30;18;151.4;6.2;135.2;924.6;21.9;17.1;13.5;79.9;5;1.8;
2022-05-31;0;null;6.8;287.7;925.6;16.4;12.5;9.9;null;9;1.8;
